Gender,Age,University,Degree_level,Degree_major,Residential_status,Sports_engagement,Average_sleep,Study_satisfaction,Academic_workload ,Academic_pressure,Financial_concerns,Social_relationships,Depression,Anxiety,Isolation,Stress_relief_activities,Hours Studied,Previous Scores,Extracurricular Activities,Performance Index,Sample Question Papers Practiced,CGPA,Semester,AttendaceRate,PartTimeJob,Screen_Time,Caffeine_Intake,Sleep_Quality,Mothers_Job,Fathers_job,Reason_to_Join_Domain,traveltime,studytime,Backlogs,Financial Condition,Internet Type,Network Type,Device,Adaptivity Level,Parental_Involvement,Access_to_Resources,Motivation_Level,Internet_Access,Family_Income,Peer_Influence,Parental_Education_Level,Distance_from_Home
Female,25,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No sports,4-6 hrs,2,4,3,2,5,4,2,1,"Gaming , Sleep ",1,82,No,59,8,6.24,5th sem,0.7006,Yes,1.22,3,7,other,at_home,course,1,1,0,Mid,Mobile Data,4G,Mobile,Low,Medium,High,Medium,Yes,Medium,Positive,College,Near
Female,24,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No sports,7-8 hrs,3,5,5,2,1,3,2,3,"Religious Activities, Social Connections, Online Entertainment",5,79,Yes,65,3,5.45,5th sem,0.9846,No,1.96,5,9,other,other,course,2,1,1,Mid,Mobile Data,3G,Mobile,Low,Medium,High,Medium,Yes,Medium,Neutral,Postgraduate,Moderate
Female,26,VDIT,Undergraduate,Computer Science,Off-Campus,No sports,4-6 hrs,5,5,2,2,3,1,3,5,Sleep,9,45,No,43,9,6.43,5th sem,0.7792,No,2.48,5,2,services,services,course,1,1,0,Mid,Mobile Data,4G,Mobile,Low,Medium,Low,Medium,Yes,Low,Negative,College,Near
Male,23,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,4-6 hrs,4,3,2,2,2,1,5,4,Social Connections ,6,59,Yes,48,1,5.98,5th sem,0.6574,No,3.13,1,10,other,other,course,2,1,0,Mid,Mobile Data,3G,Mobile,Low,High,High,Medium,Yes,Medium,Neutral,High School,Far
Female,23,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,7+ times,4-5 hrs,4,2,5,1,2,3,1,1,Sports and Fitness ,1,50,Yes,24,2,5.87,5th sem,0.7157,No,2.37,2,5,other,services,home,3,2,1,Mid,Wifi,4G,Mobile,Low,Medium,Medium,High,Yes,Medium,Negative,College,Near
Male,24,VTU,Undergraduate,Computer Science,On-Campus,No sports,6-7 hrs,2,5,4,5,1,2,3,2,Sleep,1,71,Yes,51,6,8.22,5th sem,0.7649,No,2.03,3,4,health,other,course,2,2,1,Mid,Wifi,3G,Mobile,Moderate,High,Low,Medium,Yes,Medium,Positive,Postgraduate,Near
Male,24,VTU,Undergraduate,Computer Science,On-Campus,1-3 times,4-6 hrs,2,5,4,5,4,1,5,3,Sleep,2,99,Yes,81,3,5.41,5th sem,0.9119,No,1.26,4,6,at_home,services,course,1,1,0,Mid,Wifi,4G,Mobile,Moderate,Medium,High,Low,Yes,Low,Positive,Postgraduate,Moderate
Male,24,VTU,Undergraduate,Computer Science,Off-Campus,7+ times,6-7 hrs,1,2,3,5,4,3,1,5,Sports and Fitness ,9,66,No,62,6,5.37,5th sem,0.6017,No,1.81,5,6,other,other,home,3,1,1,Mid,Mobile Data,3G,Computer,Low,Medium,Medium,Low,Yes,Low,Positive,High School,Moderate
Female,23,VDIT,Undergraduate,Computer Science,On-Campus,1-3 times,4-6 hrs,4,5,5,4,1,1,2,4,"Religious Activities, Social Connections, Online Entertainment",3,60,Yes,43,4,9.5,5th sem,0.9363,No,3.1,1,2,at_home,other,course,2,2,2,Mid,Wifi,4G,Computer,Low,Medium,High,Medium,Yes,Medium,Positive,High School,Near
Female,24,KLS,Undergraduate,Computer Science,Off-Campus,7+ times,7-8 hrs,3,3,4,2,4,4,3,4,"Gaming , Sleep ",1,83,No,63,7,7.95,5th sem,0.5462,No,1.68,5,6,at_home,other,course,1,1,0,Poor,Mobile Data,2G,Mobile,Low,Medium,Low,Medium,Yes,Medium,Positive,High School,Near
Female,23,VTU,Undergraduate,Data SCience,Off-Campus,No sports,6-7 hrs,1,4,5,2,2,4,2,1,Nothing ,5,87,No,73,7,5.49,5th sem,0.5476,No,2.05,2,7,other,other,other,2,1,1,Mid,Mobile Data,4G,Mobile,Moderate,Medium,High,Low,Yes,Medium,Negative,High School,Near
Male,23,VTU,Undergraduate,Data SCience,On-Campus,No sports,5-6 hrs,1,2,2,3,3,5,3,3,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",7,89,No,76,4,8.75,5th sem,0.6964,No,3.31,4,5,at_home,other,course,2,1,0,Mid,Wifi,4G,Computer,High,Medium,Low,Medium,Yes,Low,Negative,High School,Far
Female,24,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,1-3 times,6-7 hrs,1,2,3,1,3,3,3,5,Nothing ,6,52,Yes,43,6,7.46,5th sem,0.9389,No,3.22,1,6,other,at_home,course,2,3,0,Poor,Wifi,2G,Tab,Low,Low,Low,High,Yes,Low,Negative,College,Moderate
Male,24,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,7+ times,6-7 hrs,4,3,4,5,4,4,4,2,Sleep,1,61,No,34,5,6.57,5th sem,0.5301,No,1.34,1,7,teacher,services,home,1,2,0,Poor,Mobile Data,3G,Mobile,Low,High,Medium,High,Yes,Low,Positive,High School,Near
Male,26,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,6-7 hrs,1,5,2,2,2,4,4,3,Religious Activities,5,74,No,57,7,8.86,5th sem,0.9305,Yes,1.89,5,6,services,services,course,1,2,1,Mid,Wifi,4G,Computer,Moderate,Low,Medium,Low,Yes,Medium,Neutral,College,Near
Male,23,VDIT,Undergraduate,Computer Science,Off-Campus,No sports,6-7 hrs,2,3,3,5,5,1,2,2,Sleep,5,86,No,72,8,8.32,5th sem,0.6551,No,2.38,2,2,health,at_home,course,1,1,0,Poor,Wifi,3G,Mobile,Low,Medium,Medium,Low,Yes,High,Positive,High School,Near
Female,23,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,7+ times,4-6 hrs,5,2,5,4,1,4,5,4,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",6,61,Yes,47,4,7.26,5th sem,0.5294,No,2.12,1,9,at_home,other,course,1,1,0,Mid,Wifi,4G,Mobile,Moderate,Medium,High,Low,Yes,Low,Negative,College,
Female,24,KLS,Undergraduate,Computer Science,Off-Campus,No sports,6-7 hrs,4,3,3,2,4,2,3,5,Sleep,3,67,Yes,52,6,8.64,5th sem,0.9985,No,1.27,2,7,other,other,course,3,2,2,Rich,Mobile Data,4G,Mobile,Moderate,Medium,Medium,High,Yes,High,Neutral,High School,Near
Female,24,VDIT,Undergraduate,Data SCience,On-Campus,No sports,5-6 hrs,3,2,4,3,1,4,1,2,Sleep,5,60,No,49,0,7.79,5th sem,0.8293,No,1.45,5,8,services,at_home,reputation,2,2,0,Mid,Mobile Data,4G,Mobile,Low,High,Medium,Low,Yes,Low,Positive,Postgraduate,Moderate
Female,24,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,6-7 hrs,4,5,2,1,3,3,4,4,Social Connections ,7,85,No,77,7,9.18,5th sem,0.933,No,3.2,1,9,services,services,course,2,1,0,Rich,Wifi,4G,Computer,High,High,Low,Low,Yes,Medium,Negative,,Near
Female,23,VTU,Undergraduate,Data SCience,On-Campus,No sports,6-7 hrs,1,4,5,5,1,1,4,4,"Gaming , Online Entertainment ",5,57,Yes,41,2,6.81,5th sem,0.7309,No,1.83,2,3,at_home,other,reputation,2,2,0,Mid,Wifi,3G,Computer,Low,High,Medium,Low,Yes,High,Positive,High School,Near
Female,26,KLS,Undergraduate,Computer Science,Off-Campus,1-3 times,4-6 hrs,3,4,2,1,4,1,3,2,Religious Activities,5,70,No,56,0,9.29,5th sem,0.514,Yes,3.35,3,8,teacher,teacher,reputation,2,2,0,Mid,Mobile Data,4G,Mobile,Moderate,Medium,Medium,High,Yes,High,Positive,High School,Moderate
Male,25,VDIT,Undergraduate,Computer Science,On-Campus,No sports,6-7 hrs,4,5,4,4,4,4,3,1,Sleep,5,99,No,89,5,6.39,5th sem,0.7458,No,2.84,5,4,services,other,reputation,1,1,0,Rich,Wifi,4G,Mobile,Low,Medium,Medium,Medium,Yes,Medium,Neutral,College,Near
Male,24,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No sports,6-7 hrs,4,2,3,1,4,5,3,4,Sleep,3,85,No,65,7,9.49,5th sem,0.6782,No,3.04,3,9,other,other,course,2,2,0,Mid,Wifi,4G,Mobile,Moderate,High,Medium,Medium,Yes,Low,Neutral,High School,Near
Female,26,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,4-5 hrs,5,5,2,3,4,4,1,4,"Gaming , Online Entertainment ",1,76,Yes,49,2,6.48,5th sem,0.8118,Yes,1.81,5,1,at_home,other,course,3,2,1,Poor,Mobile Data,4G,Mobile,Moderate,High,High,Medium,No,Low,Positive,College,Near
Female,23,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,4-6 times,6-7 hrs,2,2,4,5,2,2,5,2,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",5,60,No,48,0,8.8,5th sem,0.7386,No,1.48,5,2,at_home,services,home,2,1,0,Poor,Mobile Data,4G,Mobile,Moderate,High,Low,Medium,Yes,Low,Neutral,High School,Near
Female,25,KLS,Undergraduate,Computer Science,Off-Campus,No sports,6-7 hrs,4,4,2,2,5,5,4,3,"Religious Activities, Social Connections, Online Entertainment",9,53,No,47,2,5.65,5th sem,0.7382,Yes,1.91,5,1,at_home,services,other,3,1,0,Mid,Wifi,4G,Mobile,Low,High,Medium,Medium,Yes,Medium,Positive,High School,Moderate
Male,24,VTU,Undergraduate,Data SCience,Off-Campus,7+ times,4-6 hrs,2,4,3,5,5,4,2,1,"Religious Activities, Social Connections, Online Entertainment",1,64,Yes,37,4,8.93,5th sem,0.8078,No,1.64,3,1,other,services,other,3,1,0,Rich,Mobile Data,4G,Mobile,Low,Low,Medium,Low,No,Low,Positive,College,Moderate
Male,23,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,7+ times,6-7 hrs,2,3,3,2,1,5,2,3,Nothing ,3,66,No,48,7,5.89,5th sem,0.7081,No,2.97,1,5,other,other,course,2,2,0,Poor,Mobile Data,4G,Mobile,Low,Low,Medium,Medium,Yes,Medium,Neutral,High School,Near
Female,24,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,6-7 hrs,2,2,4,4,1,3,4,2,"Gaming , Sleep ",4,79,Yes,61,8,6.94,5th sem,0.7629,Yes,1.93,1,6,services,services,course,2,3,0,Rich,Wifi,4G,Tab,Moderate,High,High,Medium,Yes,Medium,Neutral,High School,Near
Male,24,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,7+ times,4-5 hrs,1,3,4,4,2,3,2,5,Nothing ,1,99,Yes,77,8,6.57,5th sem,0.8918,No,2.97,4,2,teacher,other,reputation,1,2,0,Mid,Mobile Data,3G,Mobile,Low,High,Medium,Medium,Yes,Medium,Positive,High School,Near
Female,23,KLS,Undergraduate,Computer Science,Off-Campus,No sports,7-8 hrs,1,2,2,5,2,2,2,5,Social Connections ,1,99,Yes,75,3,5.74,5th sem,0.8126,No,3.1,4,7,at_home,services,course,3,2,1,Mid,Mobile Data,3G,Mobile,Moderate,High,Medium,Low,Yes,Medium,Negative,College,Near
Male,23,VTU,Undergraduate,Data SCience,Off-Campus,No sports,6-7 hrs,4,5,2,2,3,3,2,4,"Religious Activities, Social Connections, Online Entertainment",8,62,No,57,7,8.42,5th sem,0.9363,Yes,1.87,5,10,at_home,services,other,2,1,1,Poor,Mobile Data,4G,Mobile,Moderate,Medium,Medium,Low,Yes,Low,Neutral,Postgraduate,Near
Female,23,KLS,Undergraduate,Data SCience,Off-Campus,7+ times,6-7 hrs,1,3,2,3,3,1,3,5,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",2,70,No,45,4,7.49,5th sem,0.9986,No,1.17,5,8,teacher,other,course,2,4,0,Mid,Wifi,4G,Mobile,High,Medium,High,High,Yes,High,Positive,Postgraduate,Near
Female,24,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No sports,7-8 hrs,4,3,5,4,5,2,5,4,Religious Activities,8,86,No,82,2,8.72,5th sem,0.7149,No,3.37,3,5,services,other,reputation,2,2,0,Mid,Mobile Data,4G,Mobile,Low,Medium,Medium,Medium,Yes,Low,Negative,College,Near
Female,23,VDIT,Undergraduate,Computer Science,Off-Campus,No sports,7-8 hrs,5,2,4,1,5,4,5,5,Social Connections ,7,99,No,90,4,5.81,5th sem,0.8622,Yes,1.36,0,3,at_home,services,course,1,2,0,Mid,Mobile Data,3G,Mobile,Moderate,Medium,Medium,Medium,Yes,Medium,Positive,College,Near
Female,23,VTU,Undergraduate,Computer Science,On-Campus,No sports,4-6 hrs,5,5,3,5,3,3,1,3,Sleep,2,68,No,42,1,9.54,5th sem,0.8089,No,1.83,1,3,at_home,at_home,course,2,2,0,Mid,Wifi,4G,Mobile,Low,Medium,Medium,Medium,Yes,High,Negative,College,Moderate
Female,25,VDIT,Undergraduate,Computer Science,On-Campus,No sports,6-7 hrs,1,3,3,4,1,5,1,3,"Religious Activities, Social Connections, Online Entertainment",6,86,No,74,5,8.93,5th sem,0.5762,No,2.22,0,6,at_home,at_home,course,2,2,3,Mid,Mobile Data,4G,Mobile,Low,High,Low,Low,Yes,Medium,Negative,High School,Moderate
Male,23,VTU,Undergraduate,Data SCience,On-Campus,No sports,6-7 hrs,2,5,3,1,5,3,1,4,Sleep,6,69,No,60,0,5.94,5th sem,0.6191,Yes,2.31,0,1,services,other,home,2,3,0,Mid,Mobile Data,4G,Mobile,Moderate,Medium,Low,Low,Yes,Medium,Neutral,,Far
Female,23,KLS,Undergraduate,Computer Science,On-Campus,No sports,7-8 hrs,5,3,4,2,2,3,3,3,"Gaming , Online Entertainment ",3,90,No,73,5,5.56,5th sem,0.9618,No,1.64,2,10,services,other,home,2,2,1,Mid,Wifi,4G,Computer,Moderate,Medium,High,Medium,Yes,Medium,Neutral,High School,Near
Male,23,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,7+ times,6-7 hrs,3,5,2,2,1,3,2,3,Nothing ,2,65,Yes,40,4,7.2,5th sem,0.9848,No,1.12,2,5,services,services,course,1,2,0,Mid,Wifi,4G,Mobile,Low,Medium,Medium,Medium,Yes,High,Neutral,College,Moderate
Female,24,VDIT,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,7+ times,6-7 hrs,5,3,3,4,1,4,5,3,Sleep,1,59,No,32,8,8.28,5th sem,0.935,No,1.87,2,2,teacher,services,other,2,2,0,Poor,Mobile Data,3G,Mobile,Low,Medium,High,High,Yes,High,Negative,High School,Moderate
Male,24,VTU,Undergraduate,Computer Science,Off-Campus,7+ times,4-6 hrs,5,2,4,5,4,4,4,1,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",6,77,No,67,6,6.67,5th sem,0.7069,No,1.51,2,10,services,other,reputation,2,2,0,Poor,Mobile Data,3G,Mobile,High,Medium,Low,Low,Yes,High,Negative,High School,Far
Male,24,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,7+ times,6-7 hrs,5,2,4,3,2,2,4,2,Sports and Fitness ,5,58,Yes,46,5,6.01,5th sem,0.7289,Yes,2.41,4,4,other,services,home,2,1,0,Mid,Mobile Data,4G,Mobile,Moderate,High,Medium,Low,Yes,Low,Neutral,Postgraduate,Near
Female,23,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,7+ times,7-8 hrs,2,5,2,3,5,1,1,4,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",9,66,No,65,6,7,5th sem,0.7442,No,2.16,0,4,at_home,services,course,2,3,0,Poor,Mobile Data,3G,Mobile,Low,Low,High,Low,Yes,Low,Neutral,High School,Moderate
Female,26,VDIT,Undergraduate,Data SCience,On-Campus,No sports,4-5 hrs,3,2,5,5,1,3,4,3,"Gaming , Online Entertainment ",1,64,Yes,42,9,6.16,5th sem,0.9209,No,2.83,3,6,at_home,other,course,3,2,0,Poor,Mobile Data,4G,Mobile,Low,Medium,Low,Medium,Yes,Medium,Positive,,Near
Male,23,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,7+ times,5-6 hrs,5,2,5,3,5,5,1,1,"Gaming , Online Entertainment ",7,79,No,69,4,6.82,5th sem,0.8554,Yes,2.84,3,4,services,services,other,2,2,0,Rich,Wifi,4G,Computer,High,High,Medium,Low,Yes,High,Negative,Postgraduate,Moderate
Male,24,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,6-7 hrs,1,2,2,1,4,4,2,2,"Religious Activities, Social Connections, Online Entertainment",5,77,No,62,0,5.72,5th sem,0.7431,No,3.43,2,3,at_home,at_home,course,1,2,0,Mid,Mobile Data,4G,Mobile,High,Medium,High,Low,Yes,Medium,Neutral,Postgraduate,Near
Female,23,KLS,Undergraduate,Computer Science,On-Campus,4-6 times,5-6 hrs,4,3,2,4,2,1,1,4,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",5,91,Yes,75,8,5.38,5th sem,0.8442,No,1.25,3,6,other,services,course,2,2,0,Mid,Mobile Data,3G,Mobile,Moderate,Low,High,Low,Yes,Low,Positive,High School,Moderate
Female,24,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,7-8 hrs,2,4,3,5,1,3,5,3,"Religious Activities, Social Connections, Online Entertainment",2,62,Yes,40,4,6.95,5th sem,0.5789,No,3.16,1,1,at_home,other,course,2,2,0,Mid,Mobile Data,3G,Mobile,Moderate,Medium,High,Low,Yes,High,Neutral,Postgraduate,Moderate
Male,25,VTU,Undergraduate,Computer Science,On-Campus,No sports,6-7 hrs,3,5,3,2,2,4,2,1,"Gaming , Sleep ",3,68,No,43,3,5.76,5th sem,0.8599,No,3.32,3,9,teacher,services,other,2,3,0,Mid,Mobile Data,4G,Mobile,Moderate,Medium,High,Medium,Yes,Medium,Positive,High School,Near
Male,23,VTU,Undergraduate,Data SCience,Off-Campus,No sports,4-6 hrs,4,2,3,4,2,4,5,3,Sleep,7,54,Yes,42,5,8.31,6th sem,0.9556,Yes,2.14,1,6,other,services,reputation,3,1,1,Poor,Mobile Data,4G,Mobile,Low,Low,Medium,Medium,Yes,Medium,Positive,High School,Near
Male,23,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,4-6 times,7-8 hrs,3,3,3,1,2,3,4,2,"Gaming , Sleep ",6,98,No,84,4,8.45,6th sem,0.8995,No,2.81,1,9,at_home,services,course,2,1,0,Mid,Wifi,4G,Computer,Low,Medium,Medium,Medium,Yes,Low,Negative,High School,Near
Male,23,VDIT,Undergraduate,Computer Science,On-Campus,4-6 times,5-6 hrs,4,5,2,2,4,5,2,2,Sports and Fitness ,2,42,No,15,0,9.69,6th sem,0.8427,No,2.95,2,6,other,teacher,other,3,2,0,Mid,Wifi,4G,Mobile,Low,High,High,Low,Yes,Low,Negative,High School,Near
Male,24,VTU,Undergraduate,Computer Science,Off-Campus,7+ times,4-6 hrs,4,4,4,5,1,2,5,5,Religious Activities,6,49,No,39,1,7.75,6th sem,0.555,No,1.16,5,8,at_home,services,other,3,1,0,Mid,Wifi,4G,Mobile,High,Medium,High,Medium,Yes,Medium,Neutral,High School,Near
Female,24,KLS,Undergraduate,Computer Science,Off-Campus,1-3 times,6-7 hrs,3,3,5,5,3,2,4,4,Social Connections ,2,54,No,26,3,6.37,6th sem,0.9109,No,2.78,5,4,other,at_home,home,1,3,0,Rich,Wifi,4G,Mobile,High,Low,Medium,High,Yes,Medium,Neutral,Postgraduate,Near
Male,23,KLS,Undergraduate,Computer Science,Off-Campus,No sports,6-7 hrs,5,2,3,3,4,5,5,3,Sleep,2,95,No,73,7,6,6th sem,0.7443,Yes,1.87,2,10,other,other,course,1,1,0,Mid,Wifi,4G,Mobile,Moderate,Medium,Medium,Low,Yes,Low,Positive,High School,Moderate
Female,23,VTU,Undergraduate,Data SCience,On-Campus,No sports,6-7 hrs,1,2,3,4,2,2,4,3,Social Connections ,2,55,No,34,4,7.09,6th sem,0.7516,No,1.53,5,2,other,other,reputation,2,3,0,Poor,Mobile Data,3G,Mobile,Moderate,Medium,Medium,High,Yes,Low,Positive,College,Near
Male,23,VTU,Undergraduate,Computer Science,On-Campus,4-6 times,4-6 hrs,3,5,4,1,2,5,1,2,Social Connections ,3,56,Yes,34,6,8.41,6th sem,0.7393,Yes,1.89,2,7,other,other,home,4,3,0,Mid,Wifi,4G,Mobile,Moderate,Low,Medium,Medium,Yes,Medium,Positive,College,Moderate
Female,24,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,No sports,6-7 hrs,4,4,4,5,3,2,4,1,Sleep,2,58,Yes,37,1,7.03,6th sem,0.7245,No,2.68,1,3,at_home,other,course,2,2,1,Mid,Mobile Data,4G,Mobile,Moderate,High,Medium,Low,Yes,Medium,Neutral,College,Moderate
Male,24,VTU,Undergraduate,Computer Science,Off-Campus,1-3 times,6-7 hrs,4,3,4,2,5,2,3,1,Sleep,4,50,Yes,34,7,6.72,6th sem,0.9829,No,1.68,0,8,teacher,services,course,1,2,0,Mid,Mobile Data,3G,Mobile,Low,Medium,High,Low,Yes,High,Positive,Postgraduate,Far
Male,24,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,Off-Campus,4-6 times,4-5 hrs,1,5,3,4,1,3,3,5,"Gaming , Sleep ",9,87,No,85,4,9.58,6th sem,0.635,No,3.15,3,6,other,other,home,1,2,0,Mid,Wifi,3G,Mobile,Low,Medium,Medium,Low,No,High,Positive,High School,Moderate
Female,23,KLS,Undergraduate,Data SCience,Off-Campus,4-6 times,6-7 hrs,2,4,5,5,3,4,4,3,Religious Activities,6,44,Yes,31,3,6.38,6th sem,0.9749,No,2.71,3,2,at_home,other,reputation,1,2,0,Mid,Mobile Data,4G,Mobile,Moderate,High,Medium,Medium,Yes,Low,Negative,High School,Near
Male,23,KLS,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,4-6 hrs,1,2,4,4,3,4,2,1,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",1,44,No,18,8,6.74,6th sem,0.5653,No,3.27,4,6,teacher,teacher,home,1,2,0,Mid,Wifi,4G,Mobile,Low,Medium,Medium,Medium,Yes,Low,Neutral,High School,Moderate
Female,24,VDIT,Undergraduate,Computer Science,On-Campus,No sports,6-7 hrs,5,5,4,1,3,2,4,5,Sports and Fitness ,8,97,Yes,92,5,9.28,6th sem,0.8976,Yes,1.53,4,6,other,other,other,2,1,0,Mid,Mobile Data,4G,Mobile,Moderate,Medium,Low,High,Yes,Medium,Neutral,Postgraduate,Near
Female,25,KLS,Undergraduate,Computer Science,Off-Campus,7+ times,6-7 hrs,4,2,2,3,1,4,2,3,Sleep,7,53,No,44,3,7.3,6th sem,0.521,No,1.85,1,6,other,services,home,2,2,0,Poor,Mobile Data,4G,Mobile,Moderate,Medium,Medium,Medium,Yes,Low,Neutral,College,Far
Female,23,VDIT,Undergraduate,Computer Science,On-Campus,4-6 times,6-7 hrs,4,2,4,3,1,2,2,4,"Gaming , Sleep ",3,89,No,72,7,7.61,6th sem,0.6975,Yes,3.24,5,4,other,services,other,2,1,1,Poor,Mobile Data,3G,Mobile,Moderate,Medium,Medium,Medium,Yes,Low,Negative,College,Moderate
Male,23,VDIT,Undergraduate,Computer Science,On-Campus,1-3 times,7-8 hrs,1,4,2,5,5,5,2,3,Sports and Fitness ,1,65,No,40,2,9.07,6th sem,0.6669,No,2.63,1,7,other,other,home,2,1,1,Rich,Mobile Data,4G,Mobile,High,Medium,Medium,Medium,Yes,Medium,Positive,College,Moderate
Male,24,VTU,Undergraduate,Computer Science,Off-Campus,No sports,7-8 hrs,5,4,2,1,1,4,4,5,"Religious Activities, Sports and Fitness, Social Connections, Online Entertainment, Outdoor Activities",5,47,No,31,9,6.58,6th sem,0.8672,No,2.02,2,5,at_home,other,other,2,3,0,Mid,Mobile Data,4G,Mobile,Moderate,Medium,Medium,Medium,Yes,Medium,Positive,High School,Near
Female,24,VTU,Undergraduate,Artificial Intelligenceand Machine Learning,On-Campus,No sports,5-6 hrs,1,2,3,3,4,1,4,5,Nothing ,4,44,No,25,1,6.33,6th sem,0.6105,No,2.72,2,1,teacher,other,other,2,2,0,Mid,Wifi,4G,Mobile,Low,Medium,Medium,Low,Yes,Medium,Negative,Postgraduate,Near
Female,23,VDIT,Undergraduate,Computer Science,On-Campus,7+ times,6-7 hrs,4,4,3,4,5,3,3,5,Social Connections ,8,46,Yes,44,6,6.97,6th sem,0.7289,No,2.24,5,10,teacher,at_home,reputation,3,1,0,Rich,Wifi,4G,Mobile,High,Medium,Medium,Low,Yes,Low,Negative,College,Moderate
Female,24,VDIT,Undergraduate,Computer Science,Off-Campus,7+ times,5-6 hrs,2,4,4,3,5,5,2,1,"Religious Activities, Social Connections, Online Entertainment",1,55,No,27,3,6.49,6th sem,0.7352,No,2.34,3,3,services,other,course,1,3,1,Mid,Wifi,4G,Mobile,Low,High,High,Medium,Yes,Medium,Neutral,High School,Moderate
Female,24,VTU,Undergraduate,Computer Science,Off-Campus,7+ times,6-7 hrs,3,2,3,4,1,5,2,3,Nothing ,1,94,Yes,66,3,7.52,6th sem,0.6888,Yes,2.69,3,2,teacher,services,course,1,2,0,Poor,Mobile Data,3G,Mobile,Moderate,Medium,High,Low,Yes,Medium,Neutral,High School,Near
Female,23,KLS,Undergraduate,Computer Science,On-Campus,No sports,5-6 hrs,2,4,2,4,2,2,2,1,Social Connections ,4,53,No,34,9,7.35,6th sem,0.8069,No,1.17,4,2,other,other,course,2,2,0,Poor,Mobile Data,4G,Mobile,Low,Medium,High,Medium,Yes,Medium,Negative,High School,Far
Female,24,VTU,Undergraduate,Computer Science,Off-Campus,No sports,6-7 hrs,5,2,3,1,5,4,3,2,"Religious Activities, Social Connections, Online Entertainment",8,76,No,70,8,6.06,6th sem,0.9477,No,1.73,1,9,services,services,course,2,1,0,Poor,Mobile Data,4G,Mobile,Moderate,Medium,Medium,Medium,Yes,Low,Neutral,High School,Near
Female,23,VTU,Undergraduate,Computer Science,On-Campus,1-3 times,4-5 hrs,4,3,2,1,4,2,1,3,Sleep,5,95,No,81,1,8.96,6th sem,0.7046,No,1.37,2,5,services,other,course,3,1,0,Poor,Mobile Data,4G,Mobile,High,Medium,Medium,Medium,Yes,Low,Neutral,Postgraduate,Moderate
Male,26,VTU,Undergraduate,Computer Science,On-Campus,7+ times,7-8 hrs,1,5,3,5,2,1,1,1,Social Connections ,2,80,Yes,56,0,9.46,6th sem,0.7909,No,1.23,3,6,at_home,teacher,course,2,2,0,Mid,Wifi,4G,Mobile,Moderate,Medium,Medium,Low,Yes,Medium,Neutral,High School,Moderate
Male,23,VTU,Undergraduate,Computer Science,Off-Campus,4-6 times,6-7 hrs,5,4,3,5,3,3,1,3,"Gaming , Sleep ",6,43,No,30,6,7.99,6th sem,0.8296,No,2.59,5,10,at_home,other,course,1,2,0,Mid,Mobile Data,3G,Mobile,Low,Low,High,Low,Yes,Low,Negative,High School,Near
